lat,lon,temp-change
-15.389,139.121,0.538
-15.389,139.389,0.539
-15.389,139.657,0.545
-15.389,139.926,0.553
-15.389,140.194,0.561
-15.389,140.462,0.569
-15.389,140.73,0.577
-15.389,140.998,0.585
-15.389,141.266,0.593
-15.389,141.534,0.614
-15.389,141.802,0.641
-15.389,142.07,0.669
-15.389,142.338,0.696
-15.389,142.606,0.724
-15.389,142.874,0.751
-15.389,143.142,0.779
-15.389,143.41,0.776
-15.389,143.678,0.754
-15.389,143.946,0.732
-15.389,144.214,0.71
-15.389,144.483,0.688
-15.389,144.751,0.666
-15.389,145.019,0.644
-15.389,145.287,0.623
-15.389,145.555,0.601
-15.389,145.823,0.579
-15.389,146.091,0.558
-15.389,146.359,0.536
-15.389,146.627,0.514
-15.389,146.895,0.492
-15.389,147.163,0.484
-15.389,147.431,0.487
-15.389,147.699,0.49
-15.389,147.967,0.493
-15.389,148.235,0.495
-15.389,148.503,0.498
-15.389,148.771,0.501
-15.389,149.039,0.502
-15.389,149.308,0.501
-15.389,149.576,0.499
-15.389,149.844,0.498
-15.389,150.112,0.497
-15.389,150.38,0.496
-15.389,150.648,0.495
-15.389,150.916,0.493
-15.389,151.184,0.491
-15.389,151.452,0.488
-15.389,151.72,0.485
-15.389,151.988,0.483
-15.389,152.256,0.48
-15.389,152.524,0.477
-15.389,152.792,0.475
-15.389,153.06,0.473
-15.389,153.328,0.47
-15.389,153.596,0.468
-15.389,153.864,0.466
-15.389,154.133,0.464
-15.389,154.401,0.461
-15.389,154.669,0.46
-15.389,154.937,0.458
-15.389,155.205,0.457
-15.389,155.473,0.456
-15.389,155.741,0.455
-15.078,110.171,0.576
-15.078,110.439,0.574
-15.078,110.707,0.573
-15.078,110.975,0.572
-15.078,111.243,0.571
-15.078,111.512,0.569
-15.078,111.78,0.568
-15.078,112.048,0.567
-15.078,112.316,0.566
-15.078,112.584,0.564
-15.078,112.852,0.563
-15.078,113.12,0.562
-15.078,113.388,0.562
-15.078,113.656,0.561
-15.078,113.924,0.561
-15.078,114.192,0.561
-15.078,114.46,0.56
-15.078,114.728,0.56
-15.078,114.996,0.56
-15.078,115.264,0.561
-15.078,115.532,0.563
-15.078,115.8,0.564
-15.078,116.069,0.566
-15.078,116.337,0.567
-15.078,116.605,0.569
-15.078,116.873,0.57
-15.078,117.141,0.572
-15.078,117.409,0.574
-15.078,117.677,0.576
-15.078,117.945,0.578
-15.078,118.213,0.58
-15.078,118.481,0.582
-15.078,118.749,0.584
-15.078,119.017,0.587
-15.078,119.285,0.59
-15.078,119.553,0.593
-15.078,119.821,0.596
-15.078,120.089,0.599
-15.078,120.357,0.602
-15.078,120.625,0.605
-15.078,120.894,0.612
-15.078,121.162,0.618
-15.078,121.43,0.625
-15.078,121.698,0.632
-15.078,121.966,0.638
-15.078,122.234,0.645
-15.078,122.502,0.651
-15.078,122.77,0.652
-15.078,123.038,0.653
-15.078,123.306,0.654
-15.078,123.574,0.654
-15.078,123.842,0.655
-15.078,124.11,0.656
-15.078,124.378,0.657
-15.078,124.646,0.672
-15.078,124.914,0.688
-15.078,125.182,0.705
-15.078,125.45,0.721
-15.078,125.719,0.737
-15.078,125.987,0.754
-15.078,126.255,0.77
-15.078,126.523,0.79
-15.078,126.791,0.812
-15.078,127.059,0.833
-15.078,127.327,0.854
-15.078,127.595,0.875
-15.078,127.863,0.896
-15.078,128.131,0.917
-15.078,128.399,0.904
-15.078,128.667,0.886
-15.078,128.935,0.868
-15.078,129.203,0.849
-15.078,129.471,0.831
-15.078,129.739,0.812
-15.078,130.007,0.794
-15.078,130.276,0.812
-15.078,130.544,0.837
-15.078,130.812,0.862
-15.078,131.08,0.887
-15.078,131.348,0.912
-15.078,131.616,0.937
-15.078,131.884,0.962
-15.078,132.152,0.975
-15.078,132.42,0.986
-15.078,132.688,0.996
-15.078,132.956,1.007
-15.078,133.224,1.018
-15.078,133.492,1.028
-15.078,133.76,1.039
-15.078,134.028,1.018
-15.078,134.296,0.988
-15.078,134.564,0.958
-15.078,134.832,0.929
-15.078,135.101,0.899
-15.078,135.369,0.869
-15.078,135.637,0.839
-15.078,135.905,0.796
-15.078,136.173,0.748
-15.078,136.441,0.7
-15.078,136.709,0.653
-15.078,136.977,0.605
-15.078,137.245,0.557
-15.078,137.513,0.509
-15.078,137.781,0.499
-15.078,138.049,0.505
-15.078,138.317,0.51
-15.078,138.585,0.516
-15.078,138.853,0.522
-15.078,139.121,0.527
-15.078,139.389,0.533
-15.078,139.657,0.539
-15.078,139.926,0.545
-15.078,140.194,0.551
-15.078,140.462,0.557
-15.078,140.73,0.563
-15.078,140.998,0.57
-15.078,141.266,0.576
-15.078,141.534,0.593
-15.078,141.802,0.617
-15.078,142.07,0.641
-15.078,142.338,0.665
-15.078,142.606,0.688
-15.078,142.874,0.712
-15.078,143.142,0.736
-15.078,143.41,0.735
-15.078,143.678,0.718
-15.078,143.946,0.701
-15.078,144.214,0.685
-15.078,144.483,0.668
-15.078,144.751,0.651
-15.078,145.019,0.634
-15.078,145.287,0.615
-15.078,145.555,0.594
-15.078,145.823,0.574
-15.078,146.091,0.553
-15.078,146.359,0.532
-15.078,146.627,0.511
-15.078,146.895,0.491
-15.078,147.163,0.483
-15.078,147.431,0.486
-15.078,147.699,0.489
-15.078,147.967,0.492
-15.078,148.235,0.495
-15.078,148.503,0.498
-15.078,148.771,0.501
-15.078,149.039,0.502
-15.078,149.308,0.501
-15.078,149.576,0.499
-15.078,149.844,0.498
-15.078,150.112,0.497
-15.078,150.38,0.495
-15.078,150.648,0.494
-15.078,150.916,0.492
-15.078,151.184,0.489
-15.078,151.452,0.487
-15.078,151.72,0.484
-15.078,151.988,0.481
-15.078,152.256,0.478
-15.078,152.524,0.476
-15.078,152.792,0.473
-15.078,153.06,0.471
-15.078,153.328,0.469
-15.078,153.596,0.466
-15.078,153.864,0.464
-15.078,154.133,0.462
-15.078,154.401,0.46
-15.078,154.669,0.458
-15.078,154.937,0.457
-15.078,155.205,0.456
-15.078,155.473,0.455
-15.078,155.741,0.454
-14.767,110.171,0.575
-14.767,110.439,0.574
-14.767,110.707,0.573
-14.767,110.975,0.572
-14.767,111.243,0.571
-14.767,111.512,0.57
-14.767,111.78,0.569
-14.767,112.048,0.568
-14.767,112.316,0.566
-14.767,112.584,0.565
-14.767,112.852,0.564
-14.767,113.12,0.563
-14.767,113.388,0.563
-14.767,113.656,0.562
-14.767,113.924,0.562
-14.767,114.192,0.561
-14.767,114.46,0.561
-14.767,114.728,0.561
-14.767,114.996,0.56
-14.767,115.264,0.562
-14.767,115.532,0.563
-14.767,115.8,0.565
-14.767,116.069,0.566
-14.767,116.337,0.567
-14.767,116.605,0.569
-14.767,116.873,0.57
-14.767,117.141,0.572
-14.767,117.409,0.574
-14.767,117.677,0.577
-14.767,117.945,0.579
-14.767,118.213,0.581
-14.767,118.481,0.583
-14.767,118.749,0.585
-14.767,119.017,0.588
-14.767,119.285,0.592
-14.767,119.553,0.595
-14.767,119.821,0.598
-14.767,120.089,0.602
-14.767,120.357,0.605
-14.767,120.625,0.608
-14.767,120.894,0.615
-14.767,121.162,0.621
-14.767,121.43,0.627
-14.767,121.698,0.634
-14.767,121.966,0.64
-14.767,122.234,0.646
-14.767,122.502,0.653
-14.767,122.77,0.654
-14.767,123.038,0.655
-14.767,123.306,0.656
-14.767,123.574,0.657
-14.767,123.842,0.658
-14.767,124.11,0.659
-14.767,124.378,0.66
-14.767,124.646,0.671
-14.767,124.914,0.684
-14.767,125.182,0.696
-14.767,125.45,0.708
-14.767,125.719,0.721
-14.767,125.987,0.733
-14.767,126.255,0.746
-14.767,126.523,0.764
-14.767,126.791,0.783
-14.767,127.059,0.802
-14.767,127.327,0.821
-14.767,127.595,0.84
-14.767,127.863,0.86
-14.767,128.131,0.879
-14.767,128.399,0.866
-14.767,128.667,0.849
-14.767,128.935,0.832
-14.767,129.203,0.815
-14.767,129.471,0.797
-14.767,129.739,0.78
-14.767,130.007,0.763
-14.767,130.276,0.784
-14.767,130.544,0.812
-14.767,130.812,0.841
-14.767,131.08,0.87
-14.767,131.348,0.898
-14.767,131.616,0.927
-14.767,131.884,0.956
-14.767,132.152,0.97
-14.767,132.42,0.98
-14.767,132.688,0.991
-14.767,132.956,1.002
-14.767,133.224,1.012
-14.767,133.492,1.023
-14.767,133.76,1.034
-14.767,134.028,1.013
-14.767,134.296,0.983
-14.767,134.564,0.953
-14.767,134.832,0.923
-14.767,135.101,0.893
-14.767,135.369,0.863
-14.767,135.637,0.832
-14.767,135.905,0.789
-14.767,136.173,0.741
-14.767,136.441,0.692
-14.767,136.709,0.644
-14.767,136.977,0.596
-14.767,137.245,0.547
-14.767,137.513,0.499
-14.767,137.781,0.489
-14.767,138.049,0.496
-14.767,138.317,0.502
-14.767,138.585,0.508
-14.767,138.853,0.514
-14.767,139.121,0.52
-14.767,139.389,0.527
-14.767,139.657,0.532
-14.767,139.926,0.538
-14.767,140.194,0.544
-14.767,140.462,0.549
-14.767,140.73,0.555
-14.767,140.998,0.56
-14.767,141.266,0.566
-14.767,141.534,0.581
-14.767,141.802,0.601
-14.767,142.07,0.621
-14.767,142.338,0.641
-14.767,142.606,0.66
-14.767,142.874,0.68
-14.767,143.142,0.7
-14.767,143.41,0.698
-14.767,143.678,0.683
-14.767,143.946,0.667
-14.767,144.214,0.651
-14.767,144.483,0.635
-14.767,144.751,0.62
-14.767,145.019,0.604
-14.767,145.287,0.588
-14.767,145.555,0.572
-14.767,145.823,0.555
-14.767,146.091,0.539
-14.767,146.359,0.523
-14.767,146.627,0.507
-14.767,146.895,0.49
-14.767,147.163,0.485
-14.767,147.431,0.488
-14.767,147.699,0.491
-14.767,147.967,0.494
-14.767,148.235,0.497
-14.767,148.503,0.5
-14.767,148.771,0.504
-14.767,149.039,0.504
-14.767,149.308,0.503
-14.767,149.576,0.501
-14.767,149.844,0.5
-14.767,150.112,0.498
-14.767,150.38,0.497
-14.767,150.648,0.495
-14.767,150.916,0.493
-14.767,151.184,0.49
-14.767,151.452,0.488
-14.767,151.72,0.485
-14.767,151.988,0.482
-14.767,152.256,0.479
-14.767,152.524,0.477
-14.767,152.792,0.474
-14.767,153.06,0.472
-14.767,153.328,0.469
-14.767,153.596,0.467
-14.767,153.864,0.465
-14.767,154.133,0.463
-14.767,154.401,0.46
-14.767,154.669,0.458
-14.767,154.937,0.457
-14.767,155.205,0.456
-14.767,155.473,0.455
-14.767,155.741,0.453
-14.456,110.171,0.576
-14.456,110.439,0.575
-14.456,110.707,0.574
-14.456,110.975,0.573
-14.456,111.243,0.573
-14.456,111.512,0.572
-14.456,111.78,0.571
-14.456,112.048,0.57
-14.456,112.316,0.569
-14.456,112.584,0.568
-14.456,112.852,0.567
-14.456,113.12,0.566
-14.456,113.388,0.565
-14.456,113.656,0.565
-14.456,113.924,0.564
-14.456,114.192,0.564
-14.456,114.46,0.563
-14.456,114.728,0.563
-14.456,114.996,0.563
-14.456,115.264,0.564
-14.456,115.532,0.565
-14.456,115.8,0.566
-14.456,116.069,0.567
-14.456,116.337,0.568
-14.456,116.605,0.569
-14.456,116.873,0.57
-14.456,117.141,0.573
-14.456,117.409,0.575
-14.456,117.677,0.577
-14.456,117.945,0.58
-14.456,118.213,0.582
-14.456,118.481,0.584
-14.456,118.749,0.586
-14.456,119.017,0.59
-14.456,119.285,0.594
-14.456,119.553,0.597
-14.456,119.821,0.601
-14.456,120.089,0.605
-14.456,120.357,0.608
-14.456,120.625,0.612
-14.456,120.894,0.618
-14.456,121.162,0.624
-14.456,121.43,0.629
-14.456,121.698,0.635
-14.456,121.966,0.641
-14.456,122.234,0.647
-14.456,122.502,0.653
-14.456,122.77,0.654
-14.456,123.038,0.655
-14.456,123.306,0.656
-14.456,123.574,0.657
-14.456,123.842,0.657
-14.456,124.11,0.658
-14.456,124.378,0.659
-14.456,124.646,0.667
-14.456,124.914,0.675
-14.456,125.182,0.684
-14.456,125.45,0.692
-14.456,125.719,0.701
-14.456,125.987,0.709
-14.456,126.255,0.718
-14.456,126.523,0.732
-14.456,126.791,0.747
-14.456,127.059,0.763
-14.456,127.327,0.778
-14.456,127.595,0.793
-14.456,127.863,0.808
-14.456,128.131,0.823
-14.456,128.399,0.813
-14.456,128.667,0.799
-14.456,128.935,0.785
-14.456,129.203,0.771
-14.456,129.471,0.757
-14.456,129.739,0.743
-14.456,130.007,0.729
-14.456,130.276,0.754
-14.456,130.544,0.787
-14.456,130.812,0.819
-14.456,131.08,0.852
-14.456,131.348,0.884
-14.456,131.616,0.916
-14.456,131.884,0.949
-14.456,132.152,0.963
-14.456,132.42,0.973
-14.456,132.688,0.983
-14.456,132.956,0.993
-14.456,133.224,1.003
-14.456,133.492,1.013
-14.456,133.76,1.022
-14.456,134.028,1.002
-14.456,134.296,0.972
-14.456,134.564,0.942
-14.456,134.832,0.912
-14.456,135.101,0.883
-14.456,135.369,0.853
-14.456,135.637,0.823
-14.456,135.905,0.78
-14.456,136.173,0.733
-14.456,136.441,0.686
-14.456,136.709,0.639
-14.456,136.977,0.592
-14.456,137.245,0.545
-14.456,137.513,0.498
-14.456,137.781,0.488
-14.456,138.049,0.493
-14.456,138.317,0.499
-14.456,138.585,0.504
-14.456,138.853,0.51
-14.456,139.121,0.515
-14.456,139.389,0.521
-14.456,139.657,0.526
-14.456,139.926,0.532
-14.456,140.194,0.537
-14.456,140.462,0.542
-14.456,140.73,0.548
-14.456,140.998,0.553
-14.456,141.266,0.558
-14.456,141.534,0.571
-14.456,141.802,0.587
-14.456,142.07,0.603
-14.456,142.338,0.619
-14.456,142.606,0.635
-14.456,142.874,0.651
-14.456,143.142,0.667
-14.456,143.41,0.664
-14.456,143.678,0.647
-14.456,143.946,0.631
-14.456,144.214,0.615
-14.456,144.483,0.599
-14.456,144.751,0.583
-14.456,145.019,0.567
-14.456,145.287,0.554
-14.456,145.555,0.543
-14.456,145.823,0.533
-14.456,146.091,0.522
-14.456,146.359,0.512
-14.456,146.627,0.501
-14.456,146.895,0.491
-14.456,147.163,0.488
-14.456,147.431,0.491
-14.456,147.699,0.494
-14.456,147.967,0.497
-14.456,148.235,0.501
-14.456,148.503,0.504
-14.456,148.771,0.507
-14.456,149.039,0.508
-14.456,149.308,0.506
-14.456,149.576,0.504
-14.456,149.844,0.502
-14.456,150.112,0.5
-14.456,150.38,0.499
-14.456,150.648,0.497
-14.456,150.916,0.495
-14.456,151.184,0.492
-14.456,151.452,0.489
-14.456,151.72,0.487
-14.456,151.988,0.484
-14.456,152.256,0.481
-14.456,152.524,0.479
-14.456,152.792,0.476
-14.456,153.06,0.474
-14.456,153.328,0.471
-14.456,153.596,0.469
-14.456,153.864,0.467
-14.456,154.133,0.464
-14.456,154.401,0.462
-14.456,154.669,0.46
-14.456,154.937,0.458
-14.456,155.205,0.457
-14.456,155.473,0.455
-14.456,155.741,0.454
-14.145,110.171,0.576
-14.145,110.439,0.576
-14.145,110.707,0.575
-14.145,110.975,0.575
-14.145,111.243,0.574
-14.145,111.512,0.573
-14.145,111.78,0.573
-14.145,112.048,0.572
-14.145,112.316,0.571
-14.145,112.584,0.57
-14.145,112.852,0.569
-14.145,113.12,0.569
-14.145,113.388,0.568
-14.145,113.656,0.567
-14.145,113.924,0.567
-14.145,114.192,0.566
-14.145,114.46,0.566
-14.145,114.728,0.565
-14.145,114.996,0.565
-14.145,115.264,0.566
-14.145,115.532,0.566
-14.145,115.8,0.567
-14.145,116.069,0.568
-14.145,116.337,0.569
-14.145,116.605,0.57
-14.145,116.873,0.571
-14.145,117.141,0.573
-14.145,117.409,0.576
-14.145,117.677,0.578
-14.145,117.945,0.58
-14.145,118.213,0.583
-14.145,118.481,0.585
-14.145,118.749,0.588
-14.145,119.017,0.592
-14.145,119.285,0.596
-14.145,119.553,0.6
-14.145,119.821,0.603
-14.145,120.089,0.607
-14.145,120.357,0.611
-14.145,120.625,0.615
-14.145,120.894,0.621
-14.145,121.162,0.626
-14.145,121.43,0.632
-14.145,121.698,0.637
-14.145,121.966,0.642
-14.145,122.234,0.648
-14.145,122.502,0.653
-14.145,122.77,0.654
-14.145,123.038,0.655
-14.145,123.306,0.656
-14.145,123.574,0.656
-14.145,123.842,0.657
-14.145,124.11,0.658
-14.145,124.378,0.659
-14.145,124.646,0.663
-14.145,124.914,0.667
-14.145,125.182,0.672
-14.145,125.45,0.677
-14.145,125.719,0.681
-14.145,125.987,0.686
-14.145,126.255,0.69
-14.145,126.523,0.701
-14.145,126.791,0.712
-14.145,127.059,0.723
-14.145,127.327,0.734
-14.145,127.595,0.745
-14.145,127.863,0.756
-14.145,128.131,0.767
-14.145,128.399,0.759
-14.145,128.667,0.749
-14.145,128.935,0.738
-14.145,129.203,0.728
-14.145,129.471,0.717
-14.145,129.739,0.706
-14.145,130.007,0.696
-14.145,130.276,0.724
-14.145,130.544,0.761
-14.145,130.812,0.797
-14.145,131.08,0.833
-14.145,131.348,0.87
-14.145,131.616,0.906
-14.145,131.884,0.942
-14.145,132.152,0.957
-14.145,132.42,0.966
-14.145,132.688,0.975
-14.145,132.956,0.984
-14.145,133.224,0.993
-14.145,133.492,1.002
-14.145,133.76,1.011
-14.145,134.028,0.991
-14.145,134.296,0.961
-14.145,134.564,0.931
-14.145,134.832,0.902
-14.145,135.101,0.872
-14.145,135.369,0.843
-14.145,135.637,0.813
-14.145,135.905,0.772
-14.145,136.173,0.726
-14.145,136.441,0.68
-14.145,136.709,0.634
-14.145,136.977,0.588
-14.145,137.245,0.542
-14.145,137.513,0.496
-14.145,137.781,0.486
-14.145,138.049,0.491
-14.145,138.317,0.496
-14.145,138.585,0.501
-14.145,138.853,0.506
-14.145,139.121,0.51
-14.145,139.389,0.515
-14.145,139.657,0.52
-14.145,139.926,0.525
-14.145,140.194,0.53
-14.145,140.462,0.535
-14.145,140.73,0.541
-14.145,140.998,0.546
-14.145,141.266,0.551
-14.145,141.534,0.56
-14.145,141.802,0.573
-14.145,142.07,0.585
-14.145,142.338,0.597
-14.145,142.606,0.609
-14.145,142.874,0.622
-14.145,143.142,0.634
-14.145,143.41,0.629
-14.145,143.678,0.612
-14.145,143.946,0.596
-14.145,144.214,0.579
-14.145,144.483,0.563
-14.145,144.751,0.546
-14.145,145.019,0.53
-14.145,145.287,0.52
-14.145,145.555,0.515
-14.145,145.823,0.51
-14.145,146.091,0.506
-14.145,146.359,0.501
-14.145,146.627,0.496
-14.145,146.895,0.491
-14.145,147.163,0.491
-14.145,147.431,0.494
-14.145,147.699,0.497
-14.145,147.967,0.5
-14.145,148.235,0.504
-14.145,148.503,0.507
-14.145,148.771,0.51
-14.145,149.039,0.511
-14.145,149.308,0.509
-14.145,149.576,0.507
-14.145,149.844,0.505
-14.145,150.112,0.503
-14.145,150.38,0.501
-14.145,150.648,0.499
-14.145,150.916,0.496
-14.145,151.184,0.494
-14.145,151.452,0.491
-14.145,151.72,0.489
-14.145,151.988,0.486
-14.145,152.256,0.483
-14.145,152.524,0.481
-14.145,152.792,0.478
-14.145,153.06,0.476
-14.145,153.328,0.473
-14.145,153.596,0.471
-14.145,153.864,0.468
-14.145,154.133,0.466
-14.145,154.401,0.463
-14.145,154.669,0.461
-14.145,154.937,0.459
-14.145,155.205,0.457
-14.145,155.473,0.456
-14.145,155.741,0.454
-13.834,110.171,0.577
-13.834,110.439,0.576
-13.834,110.707,0.576
-13.834,110.975,0.576
-13.834,111.243,0.576
-13.834,111.512,0.575
-13.834,111.78,0.574
-13.834,112.048,0.574
-13.834,112.316,0.573
-13.834,112.584,0.573
-13.834,112.852,0.572
-13.834,113.12,0.571
-13.834,113.388,0.571
-13.834,113.656,0.57
-13.834,113.924,0.569
-13.834,114.192,0.569
-13.834,114.46,0.568
-13.834,114.728,0.567
-13.834,114.996,0.567
-13.834,115.264,0.567
-13.834,115.532,0.568
-13.834,115.8,0.569
-13.834,116.069,0.569
-13.834,116.337,0.57
-13.834,116.605,0.57
-13.834,116.873,0.571
-13.834,117.141,0.574
-13.834,117.409,0.576
-13.834,117.677,0.579
-13.834,117.945,0.581
-13.834,118.213,0.584
-13.834,118.481,0.587
-13.834,118.749,0.589
-13.834,119.017,0.593
-13.834,119.285,0.598
-13.834,119.553,0.602
-13.834,119.821,0.606
-13.834,120.089,0.61
-13.834,120.357,0.614
-13.834,120.625,0.618
-13.834,120.894,0.623
-13.834,121.162,0.629
-13.834,121.43,0.634
-13.834,121.698,0.639
-13.834,121.966,0.644
-13.834,122.234,0.649
-13.834,122.502,0.654
-13.834,122.77,0.655
-13.834,123.038,0.655
-13.834,123.306,0.656
-13.834,123.574,0.656
-13.834,123.842,0.657
-13.834,124.11,0.657
-13.834,124.378,0.658
-13.834,124.646,0.659
-13.834,124.914,0.659
-13.834,125.182,0.66
-13.834,125.45,0.661
-13.834,125.719,0.661
-13.834,125.987,0.662
-13.834,126.255,0.663
-13.834,126.523,0.669
-13.834,126.791,0.676
-13.834,127.059,0.683
-13.834,127.327,0.69
-13.834,127.595,0.697
-13.834,127.863,0.704
-13.834,128.131,0.711
-13.834,128.399,0.706
-13.834,128.667,0.699
-13.834,128.935,0.691
-13.834,129.203,0.684
-13.834,129.471,0.677
-13.834,129.739,0.67
-13.834,130.007,0.662
-13.834,130.276,0.695
-13.834,130.544,0.735
-13.834,130.812,0.775
-13.834,131.08,0.815
-13.834,131.348,0.855
-13.834,131.616,0.896
-13.834,131.884,0.936
-13.834,132.152,0.95
-13.834,132.42,0.959
-13.834,132.688,0.967
-13.834,132.956,0.975
-13.834,133.224,0.983
-13.834,133.492,0.992
-13.834,133.76,1.0
-13.834,134.028,0.979
-13.834,134.296,0.95
-13.834,134.564,0.921
-13.834,134.832,0.892
-13.834,135.101,0.862
-13.834,135.369,0.833
-13.834,135.637,0.804
-13.834,135.905,0.763
-13.834,136.173,0.719
-13.834,136.441,0.674
-13.834,136.709,0.629
-13.834,136.977,0.585
-13.834,137.245,0.54
-13.834,137.513,0.495
-13.834,137.781,0.485
-13.834,138.049,0.489
-13.834,138.317,0.493
-13.834,138.585,0.497
-13.834,138.853,0.501
-13.834,139.121,0.505
-13.834,139.389,0.509
-13.834,139.657,0.514
-13.834,139.926,0.519
-13.834,140.194,0.524
-13.834,140.462,0.529
-13.834,140.73,0.534
-13.834,140.998,0.538
-13.834,141.266,0.543
-13.834,141.534,0.55
-13.834,141.802,0.559
-13.834,142.07,0.567
-13.834,142.338,0.576
-13.834,142.606,0.584
-13.834,142.874,0.592
-13.834,143.142,0.601
-13.834,143.41,0.594
-13.834,143.678,0.577
-13.834,143.946,0.56
-13.834,144.214,0.543
-13.834,144.483,0.526
-13.834,144.751,0.51
-13.834,145.019,0.493
-13.834,145.287,0.486
-13.834,145.555,0.487
-13.834,145.823,0.488
-13.834,146.091,0.489
-13.834,146.359,0.49
-13.834,146.627,0.491
-13.834,146.895,0.491
-13.834,147.163,0.494
-13.834,147.431,0.497
-13.834,147.699,0.5
-13.834,147.967,0.504
-13.834,148.235,0.507
-13.834,148.503,0.51
-13.834,148.771,0.514
-13.834,149.039,0.514
-13.834,149.308,0.512
-13.834,149.576,0.51
-13.834,149.844,0.507
-13.834,150.112,0.505
-13.834,150.38,0.503
-13.834,150.648,0.501
-13.834,150.916,0.498
-13.834,151.184,0.496
-13.834,151.452,0.493
-13.834,151.72,0.49
-13.834,151.988,0.488
-13.834,152.256,0.485
-13.834,152.524,0.483
-13.834,152.792,0.48
-13.834,153.06,0.478
-13.834,153.328,0.475
-13.834,153.596,0.472
-13.834,153.864,0.47
-13.834,154.133,0.467
-13.834,154.401,0.465
-13.834,154.669,0.462
-13.834,154.937,0.46
-13.834,155.205,0.458
-13.834,155.473,0.456
-13.834,155.741,0.454
-13.523,110.171,0.578
-13.523,110.439,0.578
-13.523,110.707,0.578
-13.523,110.975,0.578
-13.523,111.243,0.578
-13.523,111.512,0.577
-13.523,111.78,0.577
-13.523,112.048,0.576
-13.523,112.316,0.576
-13.523,112.584,0.575
-13.523,112.852,0.575
-13.523,113.12,0.574
-13.523,113.388,0.573
-13.523,113.656,0.573
-13.523,113.924,0.572
-13.523,114.192,0.571
-13.523,114.46,0.571
-13.523,114.728,0.57
-13.523,114.996,0.57
-13.523,115.264,0.57
-13.523,115.532,0.57
-13.523,115.8,0.57
-13.523,116.069,0.571
-13.523,116.337,0.571
-13.523,116.605,0.571
-13.523,116.873,0.572
-13.523,117.141,0.574
-13.523,117.409,0.577
-13.523,117.677,0.579
-13.523,117.945,0.582
-13.523,118.213,0.584
-13.523,118.481,0.587
-13.523,118.749,0.589
-13.523,119.017,0.593
-13.523,119.285,0.597
-13.523,119.553,0.601
-13.523,119.821,0.605
-13.523,120.089,0.61
-13.523,120.357,0.614
-13.523,120.625,0.618
-13.523,120.894,0.622
-13.523,121.162,0.627
-13.523,121.43,0.631
-13.523,121.698,0.636
-13.523,121.966,0.64
-13.523,122.234,0.645
-13.523,122.502,0.649
-13.523,122.77,0.65
-13.523,123.038,0.65
-13.523,123.306,0.651
-13.523,123.574,0.651
-13.523,123.842,0.652
-13.523,124.11,0.652
-13.523,124.378,0.653
-13.523,124.646,0.652
-13.523,124.914,0.652
-13.523,125.182,0.651
-13.523,125.45,0.651
-13.523,125.719,0.65
-13.523,125.987,0.649
-13.523,126.255,0.649
-13.523,126.523,0.652
-13.523,126.791,0.657
-13.523,127.059,0.661
-13.523,127.327,0.665
-13.523,127.595,0.669
-13.523,127.863,0.673
-13.523,128.131,0.677
-13.523,128.399,0.673
-13.523,128.667,0.668
-13.523,128.935,0.663
-13.523,129.203,0.658
-13.523,129.471,0.653
-13.523,129.739,0.648
-13.523,130.007,0.643
-13.523,130.276,0.675
-13.523,130.544,0.716
-13.523,130.812,0.756
-13.523,131.08,0.797
-13.523,131.348,0.837
-13.523,131.616,0.877
-13.523,131.884,0.918
-13.523,132.152,0.935
-13.523,132.42,0.946
-13.523,132.688,0.957
-13.523,132.956,0.968
-13.523,133.224,0.979
-13.523,133.492,0.99
-13.523,133.76,1.001
-13.523,134.028,0.98
-13.523,134.296,0.949
-13.523,134.564,0.918
-13.523,134.832,0.887
-13.523,135.101,0.857
-13.523,135.369,0.826
-13.523,135.637,0.795
-13.523,135.905,0.756
-13.523,136.173,0.714
-13.523,136.441,0.673
-13.523,136.709,0.631
-13.523,136.977,0.589
-13.523,137.245,0.547
-13.523,137.513,0.505
-13.523,137.781,0.494
-13.523,138.049,0.496
-13.523,138.317,0.498
-13.523,138.585,0.499
-13.523,138.853,0.501
-13.523,139.121,0.503
-13.523,139.389,0.505
-13.523,139.657,0.508
-13.523,139.926,0.513
-13.523,140.194,0.518
-13.523,140.462,0.522
-13.523,140.73,0.527
-13.523,140.998,0.532
-13.523,141.266,0.536
-13.523,141.534,0.542
-13.523,141.802,0.549
-13.523,142.07,0.556
-13.523,142.338,0.563
-13.523,142.606,0.57
-13.523,142.874,0.576
-13.523,143.142,0.583
-13.523,143.41,0.576
-13.523,143.678,0.561
-13.523,143.946,0.546
-13.523,144.214,0.53
-13.523,144.483,0.515
-13.523,144.751,0.499
-13.523,145.019,0.484
-13.523,145.287,0.479
-13.523,145.555,0.482
-13.523,145.823,0.485
-13.523,146.091,0.488
-13.523,146.359,0.491
-13.523,146.627,0.494
-13.523,146.895,0.497
-13.523,147.163,0.5
-13.523,147.431,0.503
-13.523,147.699,0.505
-13.523,147.967,0.508
-13.523,148.235,0.511
-13.523,148.503,0.514
-13.523,148.771,0.517
-13.523,149.039,0.517
-13.523,149.308,0.514
-13.523,149.576,0.512
-13.523,149.844,0.509
-13.523,150.112,0.507
-13.523,150.38,0.504
-13.523,150.648,0.502
-13.523,150.916,0.499
-13.523,151.184,0.497
-13.523,151.452,0.494
-13.523,151.72,0.492
-13.523,151.988,0.489
-13.523,152.256,0.487
